,path,class
28,/opt/ml/pang/solid_waste/new/plastic/plastic299.jpg,0
29,/opt/ml/pang/solid_waste/new/plastic/plastic232.jpg,0
30,/opt/ml/pang/solid_waste/new/plastic/plastic499.jpg,0
31,/opt/ml/pang/solid_waste/new/plastic/plastic361.jpg,0
32,/opt/ml/pang/solid_waste/new/plastic/plastic62.jpg,0
33,/opt/ml/pang/solid_waste/new/plastic/plastic10.jpg,0
34,/opt/ml/pang/solid_waste/new/plastic/plastic613.jpg,0
35,/opt/ml/pang/solid_waste/new/plastic/plastic736.jpg,0
36,/opt/ml/pang/solid_waste/new/plastic/plastic516.jpg,0
37,/opt/ml/pang/solid_waste/new/plastic/plastic114.jpg,0
38,/opt/ml/pang/solid_waste/new/plastic/plastic651.jpg,0
39,/opt/ml/pang/solid_waste/new/plastic/plastic349.jpg,0
40,/opt/ml/pang/solid_waste/new/plastic/plastic85.jpg,0
41,/opt/ml/pang/solid_waste/new/plastic/plastic287.jpg,0
42,/opt/ml/pang/solid_waste/new/plastic/plastic762.jpg,0
43,/opt/ml/pang/solid_waste/new/plastic/plastic463.jpg,0
44,/opt/ml/pang/solid_waste/new/plastic/plastic373.jpg,0
45,/opt/ml/pang/solid_waste/new/plastic/plastic798.jpg,0
46,/opt/ml/pang/solid_waste/new/plastic/plastic158.jpg,0
47,/opt/ml/pang/solid_waste/new/plastic/plastic818.jpg,0
48,/opt/ml/pang/solid_waste/new/plastic/plastic809.jpg,0
49,/opt/ml/pang/solid_waste/new/plastic/plastic656.jpg,0
50,/opt/ml/pang/solid_waste/new/plastic/plastic354.jpg,0
51,/opt/ml/pang/solid_waste/new/plastic/plastic737.jpg,0
52,/opt/ml/pang/solid_waste/new/plastic/plastic482.jpg,0
53,/opt/ml/pang/solid_waste/new/plastic/plastic290.jpg,0
54,/opt/ml/pang/solid_waste/new/plastic/plastic841.jpg,0
55,/opt/ml/pang/solid_waste/new/plastic/plastic609.jpg,0
56,/opt/ml/pang/solid_waste/new/plastic/plastic496.jpg,0
57,/opt/ml/pang/solid_waste/new/plastic/plastic813.jpg,0
58,/opt/ml/pang/solid_waste/new/plastic/plastic400.jpg,0
59,/opt/ml/pang/solid_waste/new/plastic/plastic641.jpg,0
60,/opt/ml/pang/solid_waste/new/plastic/plastic590.jpg,0
61,/opt/ml/pang/solid_waste/new/plastic/plastic384.jpg,0
62,/opt/ml/pang/solid_waste/new/plastic/plastic602.jpg,0
63,/opt/ml/pang/solid_waste/new/plastic/plastic785.jpg,0
64,/opt/ml/pang/solid_waste/new/plastic/plastic550.jpg,0
65,/opt/ml/pang/solid_waste/new/plastic/plastic153.jpg,0
66,/opt/ml/pang/solid_waste/new/plastic/plastic691.jpg,0
67,/opt/ml/pang/solid_waste/new/plastic/plastic367.jpg,0
68,/opt/ml/pang/solid_waste/new/plastic/plastic431.jpg,0
69,/opt/ml/pang/solid_waste/new/plastic/plastic624.jpg,0
70,/opt/ml/pang/solid_waste/new/plastic/plastic107.jpg,0
71,/opt/ml/pang/solid_waste/new/plastic/plastic209.jpg,0
72,/opt/ml/pang/solid_waste/new/plastic/plastic825.jpg,0
73,/opt/ml/pang/solid_waste/new/plastic/plastic325.jpg,0
74,/opt/ml/pang/solid_waste/new/plastic/plastic524.jpg,0
75,/opt/ml/pang/solid_waste/new/plastic/plastic83.jpg,0
76,/opt/ml/pang/solid_waste/new/plastic/plastic742.jpg,0
77,/opt/ml/pang/solid_waste/new/plastic/plastic257.jpg,0
78,/opt/ml/pang/solid_waste/new/plastic/plastic851.jpg,0
79,/opt/ml/pang/solid_waste/new/plastic/plastic248.jpg,0
80,/opt/ml/pang/solid_waste/new/plastic/plastic594.jpg,0
81,/opt/ml/pang/solid_waste/new/plastic/plastic235.jpg,0
82,/opt/ml/pang/solid_waste/new/plastic/plastic369.jpg,0
83,/opt/ml/pang/solid_waste/new/plastic/plastic16.jpg,0
84,/opt/ml/pang/solid_waste/new/plastic/plastic527.jpg,0
85,/opt/ml/pang/solid_waste/new/plastic/plastic724.jpg,0
86,/opt/ml/pang/solid_waste/new/plastic/plastic834.jpg,0
87,/opt/ml/pang/solid_waste/new/plastic/plastic543.jpg,0
88,/opt/ml/pang/solid_waste/new/plastic/plastic58.jpg,0
89,/opt/ml/pang/solid_waste/new/plastic/plastic700.jpg,0
90,/opt/ml/pang/solid_waste/new/plastic/plastic677.jpg,0
91,/opt/ml/pang/solid_waste/new/plastic/plastic823.jpg,0
92,/opt/ml/pang/solid_waste/new/plastic/plastic327.jpg,0
93,/opt/ml/pang/solid_waste/new/plastic/plastic168.jpg,0
94,/opt/ml/pang/solid_waste/new/plastic/plastic330.jpg,0
95,/opt/ml/pang/solid_waste/new/plastic/plastic522.jpg,0
96,/opt/ml/pang/solid_waste/new/plastic/plastic801.jpg,0
97,/opt/ml/pang/solid_waste/new/plastic/plastic819.jpg,0
98,/opt/ml/pang/solid_waste/new/plastic/plastic172.jpg,0
99,/opt/ml/pang/solid_waste/new/plastic/plastic740.jpg,0
100,/opt/ml/pang/solid_waste/new/plastic/plastic562.jpg,0
101,/opt/ml/pang/solid_waste/new/plastic/plastic459.jpg,0
102,/opt/ml/pang/solid_waste/new/plastic/plastic621.jpg,0
103,/opt/ml/pang/solid_waste/new/plastic/plastic4.jpg,0
104,/opt/ml/pang/solid_waste/new/plastic/plastic184.jpg,0
105,/opt/ml/pang/solid_waste/new/plastic/plastic671.jpg,0
106,/opt/ml/pang/solid_waste/new/plastic/plastic642.jpg,0
107,/opt/ml/pang/solid_waste/new/plastic/plastic733.jpg,0
108,/opt/ml/pang/solid_waste/new/plastic/plastic262.jpg,0
109,/opt/ml/pang/solid_waste/new/plastic/plastic41.jpg,0
110,/opt/ml/pang/solid_waste/new/plastic/plastic518.jpg,0
111,/opt/ml/pang/solid_waste/new/plastic/plastic503.jpg,0
112,/opt/ml/pang/solid_waste/new/plastic/plastic748.jpg,0
113,/opt/ml/pang/solid_waste/new/plastic/plastic15.jpg,0
114,/opt/ml/pang/solid_waste/new/plastic/plastic625.jpg,0
115,/opt/ml/pang/solid_waste/new/plastic/plastic167.jpg,0
116,/opt/ml/pang/solid_waste/new/plastic/plastic102.jpg,0
117,/opt/ml/pang/solid_waste/new/plastic/plastic532.jpg,0
118,/opt/ml/pang/solid_waste/new/plastic/plastic415.jpg,0
119,/opt/ml/pang/solid_waste/new/plastic/plastic792.jpg,0
120,/opt/ml/pang/solid_waste/new/plastic/plastic326.jpg,0
121,/opt/ml/pang/solid_waste/new/plastic/plastic855.jpg,0
122,/opt/ml/pang/solid_waste/new/plastic/plastic784.jpg,0
123,/opt/ml/pang/solid_waste/new/plastic/plastic856.jpg,0
124,/opt/ml/pang/solid_waste/new/plastic/plastic97.jpg,0
125,/opt/ml/pang/solid_waste/new/plastic/plastic653.jpg,0
126,/opt/ml/pang/solid_waste/new/plastic/plastic729.jpg,0
127,/opt/ml/pang/solid_waste/new/plastic/plastic9.jpg,0
128,/opt/ml/pang/solid_waste/new/plastic/plastic119.jpg,0
129,/opt/ml/pang/solid_waste/new/plastic/plastic804.jpg,0
130,/opt/ml/pang/solid_waste/new/plastic/plastic417.jpg,0
131,/opt/ml/pang/solid_waste/new/plastic/plastic261.jpg,0
132,/opt/ml/pang/solid_waste/new/plastic/plastic190.jpg,0
133,/opt/ml/pang/solid_waste/new/plastic/plastic604.jpg,0
134,/opt/ml/pang/solid_waste/new/plastic/plastic331.jpg,0
135,/opt/ml/pang/solid_waste/new/plastic/plastic526.jpg,0
136,/opt/ml/pang/solid_waste/new/plastic/plastic286.jpg,0
137,/opt/ml/pang/solid_waste/new/plastic/plastic588.jpg,0
138,/opt/ml/pang/solid_waste/new/plastic/plastic603.jpg,0
139,/opt/ml/pang/solid_waste/new/plastic/plastic600.jpg,0
140,/opt/ml/pang/solid_waste/new/plastic/plastic164.jpg,0
141,/opt/ml/pang/solid_waste/new/plastic/plastic680.jpg,0
142,/opt/ml/pang/solid_waste/new/plastic/plastic536.jpg,0
143,/opt/ml/pang/solid_waste/new/plastic/plastic266.jpg,0
144,/opt/ml/pang/solid_waste/new/plastic/plastic846.jpg,0
145,/opt/ml/pang/solid_waste/new/plastic/plastic626.jpg,0
146,/opt/ml/pang/solid_waste/new/plastic/plastic447.jpg,0
147,/opt/ml/pang/solid_waste/new/plastic/plastic693.jpg,0
148,/opt/ml/pang/solid_waste/new/plastic/plastic219.jpg,0
149,/opt/ml/pang/solid_waste/new/plastic/plastic241.jpg,0
150,/opt/ml/pang/solid_waste/new/plastic/plastic211.jpg,0
151,/opt/ml/pang/solid_waste/new/plastic/plastic86.jpg,0
152,/opt/ml/pang/solid_waste/new/plastic/plastic618.jpg,0
153,/opt/ml/pang/solid_waste/new/plastic/plastic27.jpg,0
154,/opt/ml/pang/solid_waste/new/plastic/plastic48.jpg,0
155,/opt/ml/pang/solid_waste/new/plastic/plastic185.jpg,0
156,/opt/ml/pang/solid_waste/new/plastic/plastic502.jpg,0
157,/opt/ml/pang/solid_waste/new/plastic/plastic668.jpg,0
158,/opt/ml/pang/solid_waste/new/plastic/plastic318.jpg,0
159,/opt/ml/pang/solid_waste/new/plastic/plastic589.jpg,0
160,/opt/ml/pang/solid_waste/new/plastic/plastic63.jpg,0
161,/opt/ml/pang/solid_waste/new/plastic/plastic294.jpg,0
162,/opt/ml/pang/solid_waste/new/plastic/plastic365.jpg,0
163,/opt/ml/pang/solid_waste/new/plastic/plastic530.jpg,0
164,/opt/ml/pang/solid_waste/new/plastic/plastic77.jpg,0
165,/opt/ml/pang/solid_waste/new/plastic/plastic628.jpg,0
166,/opt/ml/pang/solid_waste/new/plastic/plastic410.jpg,0
167,/opt/ml/pang/solid_waste/new/plastic/plastic217.jpg,0
168,/opt/ml/pang/solid_waste/new/plastic/plastic716.jpg,0
169,/opt/ml/pang/solid_waste/new/plastic/plastic43.jpg,0
170,/opt/ml/pang/solid_waste/new/plastic/plastic652.jpg,0
171,/opt/ml/pang/solid_waste/new/plastic/plastic76.jpg,0
172,/opt/ml/pang/solid_waste/new/plastic/plastic38.jpg,0
173,/opt/ml/pang/solid_waste/new/plastic/plastic193.jpg,0
174,/opt/ml/pang/solid_waste/new/plastic/plastic544.jpg,0
175,/opt/ml/pang/solid_waste/new/plastic/plastic234.jpg,0
176,/opt/ml/pang/solid_waste/new/plastic/plastic803.jpg,0
177,/opt/ml/pang/solid_waste/new/plastic/plastic186.jpg,0
178,/opt/ml/pang/solid_waste/new/plastic/plastic69.jpg,0
179,/opt/ml/pang/solid_waste/new/plastic/plastic557.jpg,0
180,/opt/ml/pang/solid_waste/new/plastic/plastic498.jpg,0
181,/opt/ml/pang/solid_waste/new/plastic/plastic614.jpg,0
182,/opt/ml/pang/solid_waste/new/plastic/plastic134.jpg,0
183,/opt/ml/pang/solid_waste/new/plastic/plastic539.jpg,0
184,/opt/ml/pang/solid_waste/new/plastic/plastic743.jpg,0
185,/opt/ml/pang/solid_waste/new/plastic/plastic80.jpg,0
186,/opt/ml/pang/solid_waste/new/plastic/plastic637.jpg,0
187,/opt/ml/pang/solid_waste/new/plastic/plastic426.jpg,0
188,/opt/ml/pang/solid_waste/new/plastic/plastic577.jpg,0
189,/opt/ml/pang/solid_waste/new/plastic/plastic548.jpg,0
190,/opt/ml/pang/solid_waste/new/plastic/plastic196.jpg,0
191,/opt/ml/pang/solid_waste/new/plastic/plastic5.jpg,0
192,/opt/ml/pang/solid_waste/new/plastic/plastic480.jpg,0
193,/opt/ml/pang/solid_waste/new/plastic/plastic558.jpg,0
194,/opt/ml/pang/solid_waste/new/plastic/plastic224.jpg,0
195,/opt/ml/pang/solid_waste/new/plastic/plastic334.jpg,0
196,/opt/ml/pang/solid_waste/new/plastic/plastic374.jpg,0
197,/opt/ml/pang/solid_waste/new/plastic/plastic117.jpg,0
198,/opt/ml/pang/solid_waste/new/plastic/plastic568.jpg,0
199,/opt/ml/pang/solid_waste/new/plastic/plastic390.jpg,0
200,/opt/ml/pang/solid_waste/new/plastic/plastic200.jpg,0
201,/opt/ml/pang/solid_waste/new/plastic/plastic399.jpg,0
202,/opt/ml/pang/solid_waste/new/plastic/plastic704.jpg,0
203,/opt/ml/pang/solid_waste/new/plastic/plastic679.jpg,0
204,/opt/ml/pang/solid_waste/new/plastic/plastic401.jpg,0
205,/opt/ml/pang/solid_waste/new/plastic/plastic685.jpg,0
206,/opt/ml/pang/solid_waste/new/plastic/plastic170.jpg,0
207,/opt/ml/pang/solid_waste/new/plastic/plastic21.jpg,0
208,/opt/ml/pang/solid_waste/new/plastic/plastic203.jpg,0
209,/opt/ml/pang/solid_waste/new/plastic/plastic353.jpg,0
210,/opt/ml/pang/solid_waste/new/plastic/plastic72.jpg,0
211,/opt/ml/pang/solid_waste/new/plastic/plastic760.jpg,0
212,/opt/ml/pang/solid_waste/new/plastic/plastic358.jpg,0
213,/opt/ml/pang/solid_waste/new/plastic/plastic341.jpg,0
214,/opt/ml/pang/solid_waste/new/plastic/plastic345.jpg,0
215,/opt/ml/pang/solid_waste/new/plastic/plastic306.jpg,0
216,/opt/ml/pang/solid_waste/new/plastic/plastic105.jpg,0
217,/opt/ml/pang/solid_waste/new/plastic/plastic403.jpg,0
218,/opt/ml/pang/solid_waste/new/plastic/plastic581.jpg,0
219,/opt/ml/pang/solid_waste/new/plastic/plastic333.jpg,0
220,/opt/ml/pang/solid_waste/new/plastic/plastic141.jpg,0
221,/opt/ml/pang/solid_waste/new/plastic/plastic777.jpg,0
222,/opt/ml/pang/solid_waste/new/plastic/plastic44.jpg,0
223,/opt/ml/pang/solid_waste/new/plastic/plastic824.jpg,0
224,/opt/ml/pang/solid_waste/new/plastic/plastic835.jpg,0
225,/opt/ml/pang/solid_waste/new/plastic/plastic301.jpg,0
226,/opt/ml/pang/solid_waste/new/plastic/plastic786.jpg,0
227,/opt/ml/pang/solid_waste/new/plastic/plastic745.jpg,0
228,/opt/ml/pang/solid_waste/new/plastic/plastic296.jpg,0
229,/opt/ml/pang/solid_waste/new/plastic/plastic807.jpg,0
230,/opt/ml/pang/solid_waste/new/plastic/plastic162.jpg,0
231,/opt/ml/pang/solid_waste/new/plastic/plastic352.jpg,0
232,/opt/ml/pang/solid_waste/new/plastic/plastic87.jpg,0
233,/opt/ml/pang/solid_waste/new/plastic/plastic304.jpg,0
234,/opt/ml/pang/solid_waste/new/plastic/plastic94.jpg,0
235,/opt/ml/pang/solid_waste/new/plastic/plastic847.jpg,0
236,/opt/ml/pang/solid_waste/new/plastic/plastic669.jpg,0
237,/opt/ml/pang/solid_waste/new/plastic/plastic453.jpg,0
238,/opt/ml/pang/solid_waste/new/plastic/plastic281.jpg,0
239,/opt/ml/pang/solid_waste/new/plastic/plastic764.jpg,0
240,/opt/ml/pang/solid_waste/new/plastic/plastic476.jpg,0
241,/opt/ml/pang/solid_waste/new/plastic/plastic783.jpg,0
242,/opt/ml/pang/solid_waste/new/plastic/plastic739.jpg,0
243,/opt/ml/pang/solid_waste/new/plastic/plastic398.jpg,0
244,/opt/ml/pang/solid_waste/new/plastic/plastic50.jpg,0
245,/opt/ml/pang/solid_waste/new/plastic/plastic551.jpg,0
246,/opt/ml/pang/solid_waste/new/plastic/plastic223.jpg,0
247,/opt/ml/pang/solid_waste/new/plastic/plastic853.jpg,0
248,/opt/ml/pang/solid_waste/new/plastic/plastic368.jpg,0
249,/opt/ml/pang/solid_waste/new/plastic/plastic857.jpg,0
250,/opt/ml/pang/solid_waste/new/plastic/plastic822.jpg,0
251,/opt/ml/pang/solid_waste/new/plastic/plastic859.jpg,0
252,/opt/ml/pang/solid_waste/new/plastic/plastic812.jpg,0
253,/opt/ml/pang/solid_waste/new/plastic/plastic11.jpg,0
254,/opt/ml/pang/solid_waste/new/plastic/plastic428.jpg,0
255,/opt/ml/pang/solid_waste/new/plastic/plastic789.jpg,0
256,/opt/ml/pang/solid_waste/new/plastic/plastic648.jpg,0
257,/opt/ml/pang/solid_waste/new/plastic/plastic256.jpg,0
258,/opt/ml/pang/solid_waste/new/plastic/plastic393.jpg,0
259,/opt/ml/pang/solid_waste/new/plastic/plastic220.jpg,0
260,/opt/ml/pang/solid_waste/new/plastic/plastic120.jpg,0
261,/opt/ml/pang/solid_waste/new/plastic/plastic64.jpg,0
262,/opt/ml/pang/solid_waste/new/plastic/plastic706.jpg,0
263,/opt/ml/pang/solid_waste/new/plastic/plastic547.jpg,0
264,/opt/ml/pang/solid_waste/new/plastic/plastic130.jpg,0
265,/opt/ml/pang/solid_waste/new/plastic/plastic838.jpg,0
266,/opt/ml/pang/solid_waste/new/plastic/plastic28.jpg,0
267,/opt/ml/pang/solid_waste/new/plastic/plastic312.jpg,0
268,/opt/ml/pang/solid_waste/new/plastic/plastic686.jpg,0
269,/opt/ml/pang/solid_waste/new/plastic/plastic165.jpg,0
270,/opt/ml/pang/solid_waste/new/plastic/plastic36.jpg,0
271,/opt/ml/pang/solid_waste/new/plastic/plastic799.jpg,0
272,/opt/ml/pang/solid_waste/new/plastic/plastic65.jpg,0
273,/opt/ml/pang/solid_waste/new/plastic/plastic730.jpg,0
274,/opt/ml/pang/solid_waste/new/plastic/plastic176.jpg,0
275,/opt/ml/pang/solid_waste/new/plastic/plastic772.jpg,0
276,/opt/ml/pang/solid_waste/new/plastic/plastic264.jpg,0
277,/opt/ml/pang/solid_waste/new/plastic/plastic670.jpg,0
278,/opt/ml/pang/solid_waste/new/plastic/plastic478.jpg,0
279,/opt/ml/pang/solid_waste/new/plastic/plastic387.jpg,0
280,/opt/ml/pang/solid_waste/new/plastic/plastic580.jpg,0
281,/opt/ml/pang/solid_waste/new/plastic/plastic332.jpg,0
282,/opt/ml/pang/solid_waste/new/plastic/plastic715.jpg,0
283,/opt/ml/pang/solid_waste/new/plastic/plastic441.jpg,0
284,/opt/ml/pang/solid_waste/new/plastic/plastic759.jpg,0
285,/opt/ml/pang/solid_waste/new/plastic/plastic360.jpg,0
286,/opt/ml/pang/solid_waste/new/plastic/plastic22.jpg,0
287,/opt/ml/pang/solid_waste/new/plastic/plastic840.jpg,0
288,/opt/ml/pang/solid_waste/new/plastic/plastic615.jpg,0
289,/opt/ml/pang/solid_waste/new/plastic/plastic761.jpg,0
290,/opt/ml/pang/solid_waste/new/plastic/plastic865.jpg,0
291,/opt/ml/pang/solid_waste/new/plastic/plastic674.jpg,0
292,/opt/ml/pang/solid_waste/new/plastic/plastic582.jpg,0
293,/opt/ml/pang/solid_waste/new/plastic/plastic810.jpg,0
294,/opt/ml/pang/solid_waste/new/plastic/plastic632.jpg,0
295,/opt/ml/pang/solid_waste/new/plastic/plastic612.jpg,0
296,/opt/ml/pang/solid_waste/new/plastic/plastic800.jpg,0
297,/opt/ml/pang/solid_waste/new/plastic/plastic468.jpg,0
298,/opt/ml/pang/solid_waste/new/plastic/plastic850.jpg,0
299,/opt/ml/pang/solid_waste/new/plastic/plastic744.jpg,0
300,/opt/ml/pang/solid_waste/new/plastic/plastic84.jpg,0
301,/opt/ml/pang/solid_waste/new/plastic/plastic263.jpg,0
302,/opt/ml/pang/solid_waste/new/plastic/plastic510.jpg,0
303,/opt/ml/pang/solid_waste/new/plastic/plastic247.jpg,0
304,/opt/ml/pang/solid_waste/new/plastic/plastic738.jpg,0
305,/opt/ml/pang/solid_waste/new/plastic/plastic81.jpg,0
306,/opt/ml/pang/solid_waste/new/plastic/plastic647.jpg,0
307,/opt/ml/pang/solid_waste/new/plastic/plastic863.jpg,0
308,/opt/ml/pang/solid_waste/new/plastic/plastic708.jpg,0
309,/opt/ml/pang/solid_waste/new/plastic/plastic394.jpg,0
310,/opt/ml/pang/solid_waste/new/plastic/plastic466.jpg,0
311,/opt/ml/pang/solid_waste/new/plastic/plastic194.jpg,0
312,/opt/ml/pang/solid_waste/new/plastic/plastic422.jpg,0
313,/opt/ml/pang/solid_waste/new/plastic/plastic412.jpg,0
314,/opt/ml/pang/solid_waste/new/plastic/plastic573.jpg,0
315,/opt/ml/pang/solid_waste/new/plastic/plastic676.jpg,0
316,/opt/ml/pang/solid_waste/new/plastic/plastic204.jpg,0
317,/opt/ml/pang/solid_waste/new/plastic/plastic429.jpg,0
318,/opt/ml/pang/solid_waste/new/plastic/plastic92.jpg,0
319,/opt/ml/pang/solid_waste/new/plastic/plastic112.jpg,0
320,/opt/ml/pang/solid_waste/new/plastic/plastic111.jpg,0
321,/opt/ml/pang/solid_waste/new/plastic/plastic598.jpg,0
322,/opt/ml/pang/solid_waste/new/plastic/plastic245.jpg,0
323,/opt/ml/pang/solid_waste/new/plastic/plastic320.jpg,0
324,/opt/ml/pang/solid_waste/new/plastic/plastic862.jpg,0
325,/opt/ml/pang/solid_waste/new/plastic/plastic39.jpg,0
326,/opt/ml/pang/solid_waste/new/plastic/plastic555.jpg,0
327,/opt/ml/pang/solid_waste/new/plastic/plastic844.jpg,0
328,/opt/ml/pang/solid_waste/new/plastic/plastic344.jpg,0
329,/opt/ml/pang/solid_waste/new/plastic/plastic229.jpg,0
330,/opt/ml/pang/solid_waste/new/plastic/plastic244.jpg,0
331,/opt/ml/pang/solid_waste/new/plastic/plastic531.jpg,0
332,/opt/ml/pang/solid_waste/new/plastic/plastic142.jpg,0
333,/opt/ml/pang/solid_waste/new/plastic/plastic722.jpg,0
334,/opt/ml/pang/solid_waste/new/plastic/plastic731.jpg,0
335,/opt/ml/pang/solid_waste/new/plastic/plastic33.jpg,0
336,/opt/ml/pang/solid_waste/new/plastic/plastic414.jpg,0
337,/opt/ml/pang/solid_waste/new/plastic/plastic278.jpg,0
338,/opt/ml/pang/solid_waste/new/plastic/plastic363.jpg,0
339,/opt/ml/pang/solid_waste/new/plastic/plastic382.jpg,0
340,/opt/ml/pang/solid_waste/new/plastic/plastic655.jpg,0
341,/opt/ml/pang/solid_waste/new/plastic/plastic42.jpg,0
342,/opt/ml/pang/solid_waste/new/plastic/plastic386.jpg,0
343,/opt/ml/pang/solid_waste/new/plastic/plastic564.jpg,0
344,/opt/ml/pang/solid_waste/new/plastic/plastic661.jpg,0
345,/opt/ml/pang/solid_waste/new/plastic/plastic364.jpg,0
346,/opt/ml/pang/solid_waste/new/plastic/plastic181.jpg,0
347,/opt/ml/pang/solid_waste/new/plastic/plastic512.jpg,0
348,/opt/ml/pang/solid_waste/new/plastic/plastic509.jpg,0
349,/opt/ml/pang/solid_waste/new/plastic/plastic145.jpg,0
350,/opt/ml/pang/solid_waste/new/plastic/plastic538.jpg,0
351,/opt/ml/pang/solid_waste/new/plastic/plastic135.jpg,0
352,/opt/ml/pang/solid_waste/new/plastic/plastic723.jpg,0
353,/opt/ml/pang/solid_waste/new/plastic/plastic3.jpg,0
354,/opt/ml/pang/solid_waste/new/plastic/plastic437.jpg,0
355,/opt/ml/pang/solid_waste/new/plastic/plastic584.jpg,0
356,/opt/ml/pang/solid_waste/new/plastic/plastic533.jpg,0
357,/opt/ml/pang/solid_waste/new/plastic/plastic713.jpg,0
358,/opt/ml/pang/solid_waste/new/plastic/plastic155.jpg,0
359,/opt/ml/pang/solid_waste/new/plastic/plastic561.jpg,0
360,/opt/ml/pang/solid_waste/new/plastic/plastic34.jpg,0
361,/opt/ml/pang/solid_waste/new/plastic/plastic277.jpg,0
362,/opt/ml/pang/solid_waste/new/plastic/plastic494.jpg,0
363,/opt/ml/pang/solid_waste/new/plastic/plastic122.jpg,0
364,/opt/ml/pang/solid_waste/new/plastic/plastic265.jpg,0
365,/opt/ml/pang/solid_waste/new/plastic/plastic17.jpg,0
366,/opt/ml/pang/solid_waste/new/plastic/plastic560.jpg,0
367,/opt/ml/pang/solid_waste/new/plastic/plastic280.jpg,0
368,/opt/ml/pang/solid_waste/new/plastic/plastic144.jpg,0
369,/opt/ml/pang/solid_waste/new/plastic/plastic473.jpg,0
370,/opt/ml/pang/solid_waste/new/plastic/plastic99.jpg,0
371,/opt/ml/pang/solid_waste/new/plastic/plastic771.jpg,0
372,/opt/ml/pang/solid_waste/new/plastic/plastic338.jpg,0
373,/opt/ml/pang/solid_waste/new/plastic/plastic572.jpg,0
374,/opt/ml/pang/solid_waste/new/plastic/plastic298.jpg,0
375,/opt/ml/pang/solid_waste/new/plastic/plastic177.jpg,0
376,/opt/ml/pang/solid_waste/new/plastic/plastic197.jpg,0
377,/opt/ml/pang/solid_waste/new/plastic/plastic638.jpg,0
378,/opt/ml/pang/solid_waste/new/plastic/plastic273.jpg,0
379,/opt/ml/pang/solid_waste/new/plastic/plastic750.jpg,0
380,/opt/ml/pang/solid_waste/new/plastic/plastic601.jpg,0
381,/opt/ml/pang/solid_waste/new/plastic/plastic752.jpg,0
382,/opt/ml/pang/solid_waste/new/plastic/plastic56.jpg,0
383,/opt/ml/pang/solid_waste/new/plastic/plastic191.jpg,0
384,/opt/ml/pang/solid_waste/new/plastic/plastic350.jpg,0
385,/opt/ml/pang/solid_waste/new/plastic/plastic270.jpg,0
386,/opt/ml/pang/solid_waste/new/plastic/plastic129.jpg,0
387,/opt/ml/pang/solid_waste/new/plastic/plastic253.jpg,0
388,/opt/ml/pang/solid_waste/new/plastic/plastic836.jpg,0
389,/opt/ml/pang/solid_waste/new/plastic/plastic115.jpg,0
390,/opt/ml/pang/solid_waste/new/plastic/plastic765.jpg,0
391,/opt/ml/pang/solid_waste/new/plastic/plastic242.jpg,0
392,/opt/ml/pang/solid_waste/new/plastic/plastic687.jpg,0
393,/opt/ml/pang/solid_waste/new/plastic/plastic160.jpg,0
394,/opt/ml/pang/solid_waste/new/plastic/plastic515.jpg,0
395,/opt/ml/pang/solid_waste/new/plastic/plastic285.jpg,0
396,/opt/ml/pang/solid_waste/new/plastic/plastic31.jpg,0
397,/opt/ml/pang/solid_waste/new/plastic/plastic662.jpg,0
398,/opt/ml/pang/solid_waste/new/plastic/plastic271.jpg,0
